accident_id,latitude,longitude,state,zone_name,hour,,light_condition,speed_limit,vehicles_involved,injuries_count,fatalities_count,accident_severity,random_noise_column,weather_dust,weather_fog,weather_hail,weather_overcast,weather_rain,traffic_density_low,traffic_density_medium,road_type_rural road,road_type_state highway,road_type_urban road,cluster,dbscan_cluster,level,Date,Time
a005063,25.867844,77.218129,madhya pradesh,lucknow-indore corridor,5,,darkness - lights lit,40,1,1,0,medium,1.295451170805342,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,High,08-08-2022,Night
a005064,22.645115,88.346616,west bengal,kolkata,18,,darkness - lights lit,50,5,7,0,high,0.623546728,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1,0,High,12-05-2022,Evening
a005065,22.605262,88.301081,west bengal,kolkata,0,,darkness - lights lit,100,1,4,0,high,0.5025484017682263,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,1,0,High,29-05-2018,Morning
a005066,26.851201,80.89665,uttar pradesh,lucknow,8,,daylight,100,2,1,0,medium,-0.461411223,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,High,26-12-2020,Night
a005067,26.907694,75.750429,rajasthan,jaipur,12,,daylight,80,3,4,0,medium,-0.694164593,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,High,23-11-2025,Afternoon
a005068,19.053851,72.939556,maharashtra,mumbai,10,,daylight,60,4,1,0,low,1.648921797006892,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,0,Medium,21-12-2016,Afternoon
a005069,33.014601,87.95803,various,rural area,23,,darkness - lights lit,40,1,0,0,low,0.8012304291490785,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1,-1,High,15-01-2016,Evening
a005070,22.607758,88.35922,west bengal,kolkata,22,,darkness - lights lit,30,2,3,0,medium,-0.146006511,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1,0,High,11-04-2016,Morning
a005071,26.936134,75.747633,rajasthan,jaipur,2,,darkness - lights lit,120,1,3,0,high,-1.309054644,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0,High,25-09-2022,Night
a005072,19.20712,73.011246,maharashtra,thane,10,,daylight,100,1,2,0,medium,-1.999355224,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,2,0,Medium,05-05-2019,Night
a005073,17.648307,83.207301,andhra pradesh,visakhapatnam,19,,darkness - lights lit,50,2,1,0,medium,0.4224181484624904,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,Low,03-10-2019,Afternoon
a005074,23.349056,78.152672,telangana,hyderabad-bhopal corridor,18,,darkness - lights lit,120,3,3,0,high,1.4722508149928537,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,High,07-12-2020,Afternoon
a005075,21.151298,79.064312,maharashtra,nagpur,23,,darkness - lights lit,40,5,1,0,low,0.070382818,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1,0,High,25-07-2023,Afternoon
a005076,17.660521,83.245597,andhra pradesh,visakhapatnam,19,,darkness - lights lit,100,3,2,0,medium,0.3464414786163582,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,Low,08-01-2020,Morning
a005077,17.34686,78.511854,telangana,hyderabad,22,,darkness - lights lit,100,4,2,1,medium,-0.909040122,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,Low,03-07-2016,Night
a005078,22.67423,75.816787,madhya pradesh,indore,13,,daylight,40,1,1,0,low,-0.676925899,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,2,0,Medium,28-12-2019,Evening
a005079,17.71433,83.237498,andhra pradesh,visakhapatnam,11,,daylight,100,3,0,0,medium,-1.151084899,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,Low,07-12-2016,Night
a005080,12.977077,77.572578,karnataka,bengaluru,23,,darkness - lights lit,60,1,0,0,low,-1.834937054,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,Low,28-01-2019,Evening
a005081,26.854724,80.932942,uttar pradesh,lucknow,20,,darkness - lights lit,60,1,0,0,low,-2.106232512,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,High,03-11-2024,Evening
a005082,22.520006,88.306264,west bengal,kolkata,19,,darkness - lights lit,50,1,5,0,medium,-0.281839734,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,High,27-06-2018,Evening
a005083,13.120723,80.242855,tamil nadu,chennai,19,,darkness - lights lit,80,6,0,0,medium,-0.081577888,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,Low,20-12-2024,Morning
a005084,23.285331,77.395823,madhya pradesh,bhopal,19,,darkness - lights lit,100,4,1,0,medium,1.1531934235472818,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,High,07-01-2022,Morning
a005085,22.312735,73.181273,gujarat,vadodara,19,,darkness - lights lit,30,2,3,0,medium,0.061573488,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,0,Medium,24-11-2020,Night
a005086,19.180894,72.987935,maharashtra,thane,13,,daylight,80,5,1,0,medium,1.4443509093276543,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,2,0,Medium,01-10-2017,Evening
a005087,18.582773,73.840853,maharashtra,pune,14,,daylight,80,1,0,0,low,-0.56475274,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,0,Medium,10-01-2017,Afternoon
a005088,28.71065,77.043665,delhi,delhi,6,,daylight,100,1,5,1,high,-0.780091653,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,High,04-04-2017,Evening
a005089,19.001868,80.195733,tamil nadu,chennai-nagpur corridor,7,,daylight,60,2,5,0,high,0.2737862864422231,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,Low,04-06-2019,Morning
a005090,11.041289,77.002111,tamil nadu,coimbatore,22,,darkness - lights lit,100,3,3,0,medium,-0.13748704,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0,0,Low,25-12-2018,Morning
a005091,11.014828,76.986377,tamil nadu,coimbatore,21,,darkness - lights lit,60,2,4,0,high,0.2136150566551634,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,Low,27-11-2021,Afternoon
a005092,27.488839,76.106277,delhi,delhi-surat corridor,22,,darkness - lights lit,60,2,2,0,medium,0.2756102554549243,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,1,0,High,25-04-2024,Evening
a005093,17.392702,78.464022,telangana,hyderabad,18,,darkness - lights lit,120,3,2,0,medium,-0.349815401,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,Low,21-01-2022,Afternoon
a005094,23.059115,72.586773,gujarat,ahmedabad,7,,daylight,100,2,4,0,high,0.3335379902267709,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2,0,Medium,12-04-2022,Afternoon
a005095,21.156474,72.845366,gujarat,surat,13,,daylight,40,1,1,0,low,-0.51758533,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,0,Medium,09-08-2018,Night
a005096,30.870232,75.873559,punjab,ludhiana,1,,darkness - lights lit,50,2,2,0,low,0.2495192334644497,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1,0,High,27-11-2025,Evening
a005097,26.942917,75.810874,rajasthan,jaipur,22,,darkness - lights lit,120,3,9,0,high,-0.163412305,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,High,29-06-2024,Morning
a005098,14.832288,77.140131,maharashtra,pune-bengaluru corridor,18,,darkness - lights lit,100,2,1,0,medium,1.5146301371199755,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,Low,01-06-2025,Afternoon
a005099,28.67705,77.044031,delhi,delhi,21,,darkness - lights lit,80,1,4,0,high,0.1735643744561102,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,High,13-12-2022,Night
a005100,22.959294,72.56653,gujarat,ahmedabad,7,,daylight,50,2,1,0,low,-1.247148161,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,0,Medium,06-01-2016,Evening
a005101,31.348512,80.335335,various,rural area,0,,darkness - lights lit,80,2,2,0,high,-1.00938354,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,-1,High,30-08-2016,Afternoon
a005102,11.638599,79.104685,tamil nadu,chennai-coimbatore corridor,18,,darkness - lights lit,50,5,7,0,high,1.350882600618069,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,0,0,Low,20-09-2021,Morning
a005103,12.928408,77.58829,karnataka,bengaluru,17,,daylight,60,2,1,0,low,-0.698808567,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,0,0,Low,14-06-2022,Evening
a005104,28.53966,71.910218,various,rural area,9,,daylight,80,2,5,1,high,2.621721498637603,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2,13,Medium,24-12-2019,Morning
a005105,12.953499,77.581306,karnataka,bengaluru,21,,darkness - lights lit,60,4,4,3,high,2.5139263284366686,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,Low,16-04-2025,Afternoon
a005106,13.090467,80.291891,tamil nadu,chennai,8,,daylight,50,2,0,0,low,-0.370862603,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,Low,28-01-2018,Night
a005107,18.491461,73.910699,maharashtra,pune,23,,darkness - lights lit,60,2,0,0,medium,0.5353066683017762,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2,0,Medium,12-01-2017,Night
a005108,26.784265,80.945606,uttar pradesh,lucknow,8,,daylight,60,1,0,0,low,1.939237438789356,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,High,29-03-2022,Evening
a005109,22.286983,73.213179,gujarat,vadodara,17,,daylight,60,2,0,0,low,1.0804835182619277,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,0,Medium,21-11-2021,Afternoon
a005110,21.120075,72.832643,gujarat,surat,12,,daylight,50,2,2,1,high,-0.317990609,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,0,Medium,14-10-2020,Evening
a005111,18.519962,73.879101,maharashtra,pune,0,,darkness - lights lit,120,5,2,0,medium,-1.859099107,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,0,Medium,16-09-2021,Evening
a005112,30.664055,73.377659,punjab,ludhiana-surat corridor,7,,daylight,100,1,1,0,medium,-0.985225508,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,High,07-04-2020,Afternoon
a005113,30.898887,75.839965,punjab,ludhiana,16,,daylight,40,2,0,0,low,2.1712136461844542,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,High,07-03-2024,Morning
a005114,16.192174,69.461544,various,rural area,15,,daylight,30,4,0,0,low,0.4344490306084984,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,2,2,Medium,04-07-2021,Morning
a005115,16.507014,85.813918,various,rural area,21,,darkness - lights lit,80,1,1,0,medium,1.0719506685159206,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0,0,Low,17-01-2018,Night
a005116,12.331907,74.733477,various,rural area,8,,daylight,50,4,0,0,low,-0.3857069,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0,0,Low,22-11-2017,Afternoon
a005117,26.839657,80.944942,uttar pradesh,lucknow,8,,daylight,100,1,6,0,medium,1.3725409894112508,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,High,30-07-2025,Night
a005118,26.910242,75.787112,rajasthan,jaipur,17,,daylight,50,1,0,0,low,-0.024668442,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1,0,High,16-09-2024,Night
a005119,23.017052,72.538443,gujarat,ahmedabad,17,,daylight,60,5,2,0,medium,0.3984641382747588,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,0,Medium,24-11-2020,Night
a005120,11.054922,76.97448,tamil nadu,coimbatore,20,,darkness - lights lit,100,3,1,0,medium,-0.931051344,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,Low,15-10-2019,Evening
a005121,21.157064,72.819173,gujarat,surat,18,,darkness - lights lit,60,1,0,0,low,-0.263359003,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,0,Medium,01-09-2023,Afternoon
a005122,22.715194,75.813789,madhya pradesh,indore,5,,darkness - lights lit,40,2,2,0,low,-1.954478429,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2,0,Medium,12-11-2018,Night
a005123,19.185895,72.998581,maharashtra,thane,0,,darkness - lights lit,100,1,3,0,high,0.081567069,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,0,Medium,28-04-2016,Morning
a005124,17.365774,78.489639,telangana,hyderabad,16,,daylight,30,2,3,0,medium,-0.403017347,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,0,Low,19-09-2022,Morning
a005125,25.594653,85.147887,bihar,patna,6,,daylight,80,2,1,0,low,0.2796113403879108,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,1,0,High,03-07-2021,Evening
a005126,13.05063,80.28136,tamil nadu,chennai,19,,darkness - lights lit,40,4,1,0,low,-0.72072803,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,Low,15-06-2017,Evening
a005127,21.115719,79.055273,maharashtra,nagpur,21,,darkness - lights lit,50,3,1,0,low,0.062850331,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,High,27-06-2022,Evening
a005128,11.008134,76.98249,tamil nadu,coimbatore,9,,daylight,30,2,1,0,low,-0.190411842,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,Low,26-03-2021,Evening
a005129,14.797068,77.789146,maharashtra,pune-chennai corridor,6,,daylight,100,3,2,0,high,-0.46138514,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,Low,18-12-2025,Afternoon
a005130,22.044764,75.83282,uttar pradesh,thane-lucknow corridor,11,,daylight,50,1,1,0,low,-0.244493851,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,0,Medium,12-01-2024,Night
a005131,22.709053,75.852223,madhya pradesh,indore,7,,daylight,80,3,2,1,high,0.2472963139048691,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2,0,Medium,25-05-2019,Afternoon
a005132,26.909469,80.963429,uttar pradesh,lucknow,23,,darkness - lights lit,30,4,2,0,medium,-0.230997483,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,High,02-04-2018,Night
a005133,22.318951,73.234728,gujarat,vadodara,8,,daylight,60,1,3,1,high,0.740824873,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,2,0,Medium,11-06-2017,Morning
a005134,21.119421,79.134426,maharashtra,nagpur,10,,daylight,30,2,1,0,low,0.4879496201473139,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1,0,High,28-06-2021,Evening
a005135,17.517797,81.381987,andhra pradesh,visakhapatnam-hyderabad corridor,7,,daylight,50,4,2,0,medium,-0.123464933,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,Low,06-04-2021,Afternoon
a005136,25.771123,82.819702,various,rural area,10,,daylight,40,1,0,0,low,-1.850845273,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,0,High,04-11-2021,Evening
a005137,19.202845,72.998441,maharashtra,thane,17,,daylight,50,2,0,0,low,-1.908257362,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,Medium,09-10-2025,Morning
a005138,29.516448,84.705967,bihar,ludhiana-patna corridor,7,,daylight,40,3,1,0,low,1.041099745,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,-1,High,06-12-2016,Evening
a005139,22.735405,75.842801,madhya pradesh,indore,22,,darkness - lights lit,80,1,2,0,high,0.9480347468401316,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,2,0,Medium,29-04-2016,Morning
a005140,23.210619,78.127137,west bengal,bhopal-kolkata corridor,7,,daylight,120,1,4,0,high,1.805549579051408,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0,High,23-06-2018,Afternoon
a005141,23.405667,76.394962,various,rural area,8,,daylight,50,3,0,0,low,0.9476876526981564,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2,0,Medium,19-03-2016,Morning
a005142,21.092748,79.093992,maharashtra,nagpur,6,,daylight,40,3,1,1,high,1.0353720724160127,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,1,0,High,03-04-2016,Morning
a005143,24.578828,80.951274,gujarat,patna-vadodara corridor,21,,darkness - lights lit,40,6,5,1,high,-0.487896023,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,0,High,07-02-2016,Evening
a005144,19.112564,72.854188,maharashtra,mumbai,19,,darkness - lights lit,80,4,0,0,medium,-1.356882798,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,0,Medium,26-02-2017,Afternoon
a005145,28.67883,77.061934,delhi,delhi,22,,darkness - lights lit,80,2,3,0,medium,0.9478790403471666,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,High,16-06-2016,Night
a005146,22.614983,88.402834,west bengal,kolkata,20,,darkness - lights lit,80,3,5,0,high,0.2689107751053872,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,1,0,High,28-08-2024,Afternoon
a005147,19.109524,72.905477,maharashtra,mumbai,20,,darkness - lights lit,120,3,2,0,high,1.149539984,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,Medium,11-08-2023,Afternoon
a005148,18.516317,73.855115,maharashtra,pune,7,,daylight,100,2,5,0,high,-2.811076295,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,0,Medium,04-08-2019,Night
a005149,26.902156,75.767265,rajasthan,jaipur,19,,darkness - lights lit,100,4,0,0,medium,0.025885479,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,High,09-08-2025,Afternoon
a005150,19.092228,72.809044,maharashtra,mumbai,8,,daylight,40,1,4,1,high,0.7428507777063794,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,0,Medium,12-01-2024,Morning
a005151,17.703973,83.210964,andhra pradesh,visakhapatnam,6,,daylight,100,1,0,1,medium,1.2915514344506556,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,0,0,Low,29-01-2019,Evening
a005152,11.016672,76.956574,tamil nadu,coimbatore,3,,darkness - lights lit,30,2,0,0,low,-1.277303571,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,0,Low,08-02-2023,Evening
a005153,18.469772,73.873989,maharashtra,pune,19,,darkness - lights lit,80,1,4,0,high,-1.073303316,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,0,Medium,17-06-2019,Night
a005154,21.152893,72.826599,gujarat,surat,17,,daylight,40,1,1,0,low,0.2502617351920597,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2,0,Medium,06-04-2018,Morning
a005155,13.285883,79.987356,various,rural area,8,,daylight,60,4,5,1,high,-0.840598196,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,Low,16-09-2025,Night
a005156,18.935221,77.699325,telangana,ahmedabad-hyderabad corridor,20,,darkness - lights lit,40,2,0,0,low,0.3298682027500618,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2,0,Medium,13-05-2023,Morning
a005157,25.805172,89.724775,various,rural area,22,,darkness - lights lit,100,1,3,0,high,-0.123836964,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,-1,High,11-07-2017,Night
a005158,22.723475,75.822363,madhya pradesh,indore,14,,daylight,80,3,5,0,high,1.1806116609431123,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,2,0,Medium,31-10-2025,Morning
a005159,17.632773,83.222605,andhra pradesh,visakhapatnam,3,,darkness - lights lit,60,4,2,0,high,-0.964230882,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,Low,27-06-2024,Night
a005160,22.762568,75.875777,madhya pradesh,indore,21,,darkness - lights lit,100,2,2,0,medium,-0.013621651,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,Medium,06-09-2025,Night
a005161,30.869373,75.844242,punjab,ludhiana,2,,darkness - lights lit,40,3,1,0,medium,-1.703362843,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1,0,High,11-01-2016,Afternoon
a005162,28.698057,77.108502,delhi,delhi,4,,darkness - lights lit,80,1,0,0,medium,-0.706679419,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,High,13-05-2017,Night
a005163,21.154088,79.128341,maharashtra,nagpur,7,,daylight,50,1,0,0,low,-0.436659729,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1,0,High,12-09-2019,Evening
a005164,22.467969,75.23587,gujarat,bhopal-surat corridor,7,,daylight,40,1,0,0,low,-1.588104178,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2,0,Medium,24-07-2016,Afternoon
a005165,22.618059,88.411713,west bengal,kolkata,18,,darkness - lights lit,30,3,0,0,low,1.4953494096564148,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,High,17-06-2025,Morning
a005166,21.073286,79.100107,maharashtra,nagpur,15,,daylight,100,6,1,0,medium,-0.909825518,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,1,0,High,28-06-2016,Afternoon
a005167,25.569437,85.203428,bihar,patna,8,,daylight,40,1,0,0,low,-0.111794958,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,High,13-11-2019,Morning
a005168,22.55934,88.404527,west bengal,kolkata,2,,darkness - lights lit,40,3,2,0,medium,-1.280380421,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,High,09-05-2021,Evening
a005169,22.331659,73.165438,gujarat,vadodara,18,,darkness - lights lit,120,2,1,0,medium,-1.526085576,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,Medium,10-03-2017,Night
a005170,12.374209,96.988284,various,rural area,23,,darkness - lights lit,80,1,3,0,medium,0.1009320163553268,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0,-1,Low,13-11-2016,Night
a005171,24.348119,91.764211,various,rural area,10,,daylight,40,3,3,0,medium,1.1393901707423453,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,1,7,High,16-06-2022,Morning
a005172,22.285502,73.198771,gujarat,vadodara,13,,daylight,50,1,0,0,low,-0.273626591,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2,0,Medium,17-01-2021,Night
a005173,26.950752,75.757843,rajasthan,jaipur,5,,darkness - lights lit,50,2,1,0,low,0.3214276172565689,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,0,High,10-11-2022,Morning
a005174,26.850705,80.937156,uttar pradesh,lucknow,22,,darkness - lights lit,60,1,2,0,low,-0.171973513,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,1,0,High,14-10-2016,Evening
a005175,22.564903,88.330602,west bengal,kolkata,16,,daylight,30,2,0,0,low,1.196417642366362,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,High,17-04-2021,Afternoon
a005176,21.172777,79.149154,maharashtra,nagpur,15,,daylight,100,2,2,1,medium,-1.102953734,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,High,13-12-2021,Night
