accident_id,latitude,longitude,state,zone_name,hour,day_of_week,weather,light_condition,traffic_density,road_type,speed_limit,vehicles_involved,injuries_count,fatalities_count,accident_severity,random_noise_column
A003167,11.031739,76.970635,Tamil Nadu,Coimbatore,18,Fri,RAIN,Darkness - lights lit,,National Highway,80.0,2,2.0,0,Medium,-1.3034084260057093
A003168,22.291123,73.176286,Gujarat,Vadodara,22,Fri,Clear,Darkness - lights lit,Medium,Rural Road,40.0,1,2.0,0,Low,0.34604374793230286
A003169,22.756921,75.844759,Madhya Pradesh,Indore,13,Fri,Clear,Daylight,Medium,Rural Road,40.0,3,0.0,0,Low,-0.3176365451547705
A003170,11.363949,77.034003,Tamil Nadu,Chennai-Coimbatore Corridor,12,Mon,Rain,Daylight,High,National Highway,,2,0.0,1,High,0.49801650854868734
A003171,18.49968,73.883928,Maharashtra,Pune,10,Tue,Clear,Daylight,Medium,Urban Road,50.0,3,0.0,0,Low,-0.02017133580894538
A003172,22.305853,73.135476,Gujarat,Vadodara,8,Thu,Clear,Daylight,Medium,Urban Road,30.0,2,0.0,0,Low,-0.3523608074254943
A003173,10.976781,76.93692,Tamil Nadu,Coimbatore,12,Fri,Clear,Daylight,Medium,Urban Road,40.0,2,1.0,0,Low,-0.8598361674622491
A003174,17.63617,83.195752,Andhra Pradesh,Visakhapatnam,20,Fri,Clear,Darkness - lights lit,High,National Highway,80.0,1,0.0,0,Low,0.5752642309049653
A003175,20.260874,73.624972,Maharashtra,Indore-Mumbai Corridor,14,Thu,Clear,Daylight,Low,Rural Road,40.0,3,1.0,0,Low,-1.2343620082776554
A003176,22.380174,82.604584,Maharashtra,Patna-Mumbai Corridor,19,Thu,Clear,Darkness - lights lit,High,State Highway,80.0,2,0.0,0,Medium,-0.23278367524607343
A003177,12.965968,78.062476,Karnataka,Bengaluru-Chennai Corridor,1,Fri,Clear,Darkness - lights lit,Medium,State Highway,60.0,3,2.0,0,High,-0.8529420866468915
A003178,26.835086,80.931192,Uttar Pradesh,Lucknow,14,Tue,Rain,Daylight,Medium,State Highway,60.0,2,2.0,1,Medium,0.8674671463705174
A003179,26.908531,75.733813,Rajasthan,Jaipur,7,Sun,Overcast,Daylight,Medium,National Highway,80.0,3,3.0,0,High,0.29915431434519196
A003180,22.544035,88.385547,West Bengal,Kolkata,19,Wed,Clear,Darkness - lights lit,Medium,Rural Road,60.0,6,1.0,0,Medium,0.4316038049818841
A003181,17.338414,78.46449,Telangana,Hyderabad,7,Mon,Clear,Daylight,Low,State Highway,100.0,2,3.0,1,High,-0.9592094529856816
A003182,21.161021,79.106477,Maharashtra,Nagpur,21,Tue,Fog,Darkness - lights lit,High,State Highway,60.0,3,,0,High,-0.09866741449419555
A003183,27.267279,80.732783,Uttar Pradesh,Delhi-Lucknow Corridor,7,Mon,RAIN,Daylight,Low,Rural Road,60.0,3,0.0,0,Low,1.171468390134766
A003184,22.58242,88.365956,West Bengal,Kolkata,6,Thu,RAIN,Daylight,Low,Urban Road,40.0,4,2.0,0,Low,-0.9669289764583217
A003185,26.846789,75.759189,Rajasthan,Jaipur,9,Thu,Rain,Daylight,Medium,,80.0,1,0.0,0,Low,-0.7271550272499767
A003186,21.38008,77.830183,Various,Rural Area,20,Mon,RAIN,Darkness - lights lit,Low,National Highway,,4,1.0,0,Medium,-0.14977677686001792
A003187,23.003675,72.537926,Gujarat,Ahmedabad,14,Sun,Clear,Daylight,Medium,State Highway,100.0,5,3.0,1,High,1.1255519231163909
A003188,22.296582,73.150369,Gujarat,Vadodara,6,Tue,Clear,Daylight,Low,Rural Road,60.0,3,,0,Low,-0.19991641361255294
A003189,29.475726,96.508602,Various,Rural Area,16,Fri,RAIN,Daylight,Low,State Highway,100.0,2,0.0,1,High,-0.9385717591789915
A003190,17.65816,83.179403,Andhra Pradesh,Visakhapatnam,22,Mon,Rain,Darkness - lights lit,Low,Urban Road,40.0,2,3.0,0,High,0.8151558553730975
A003191,22.612878,77.844012,Maharashtra,Delhi-Nagpur Corridor,6,Fri,Clear,Daylight,Medium,Rural Road,60.0,1,0.0,0,Low,0.36687412558582116
A003192,13.001135,77.581412,Karnataka,Bengaluru,21,Thu,Clear,Darkness - lights lit,Medium,Rural Road,40.0,2,0.0,0,Low,-0.012210112309889344
A003193,23.454941,73.862009,Bihar,Patna-Ahmedabad Corridor,20,Wed,Clear,Darkness - lights lit,High,Urban Road,50.0,3,5.0,1,High,1.5179124533795032
A003194,32.328477,74.20561,Various,Rural Area,13,Fri,Dust,Daylight,Low,Urban Road,50.0,1,1.0,0,Low,-1.156387800505215
A003195,13.102768,80.277039,Tamil Nadu,Chennai,14,Tue,Dust,Daylight,High,State Highway,100.0,4,2.0,0,High,0.41597981584475663
A003196,25.207182,84.177036,Uttar Pradesh,Kolkata-Lucknow Corridor,6,Thu,Clear,Daylight,High,Rural Road,40.0,2,0.0,0,Low,-0.1543329602167144
A003197,19.284506,72.980638,Maharashtra,Thane,7,Tue,Clear,Daylight,Medium,National Highway,80.0,1,,0,High,-1.2606641919843526
A003198,23.228301,77.424069,Madhya Pradesh,Bhopal,10,Fri,Clear,Daylight,High,Urban Road,,4,0.0,0,Low,0.058496696574941616
A003199,23.021565,72.598924,Gujarat,Ahmedabad,22,Fri,Clear,Darkness - lights lit,Medium,National Highway,100.0,4,2.0,0,High,0.19388131285084811
A003200,19.443484,74.485914,Tamil Nadu,Coimbatore-Surat Corridor,16,Mon,Rain,Daylight,High,State Highway,80.0,2,1.0,1,High,0.46160906718293737
A003201,14.789885133860217,87.23409740288804,Punjab,Ludhiana,21,Wed,Clear,Darkness - lights lit,High,Urban Road,50.0,3,0.0,0,Low,-1.463759476241805
A003202,18.257548,76.161868,Telangana,Hyderabad-Mumbai Corridor,7,Thu,Clear,Daylight,Low,National Highway,100.0,1,1.0,1,High,0.7451666793616157
A003203,28.007083,75.943241,Rajasthan,Ludhiana-Jaipur Corridor,12,Wed,Clear,Daylight,Medium,Rural Road,,1,1.0,0,Medium,0.25943582110407604
A003204,18.57347,73.827695,Maharashtra,Pune,19,Fri,Overcast,Darkness - lights lit,Medium,National Highway,120.0,1,4.0,0,High,0.4682831357359815
A003205,26.819805,80.952495,Uttar Pradesh,Lucknow,0,Mon,Clear,Darkness - lights lit,Low,Urban Road,30.0,5,3.0,1,High,-0.9651823015816496
A003206,11.044441,76.945888,Tamil Nadu,Coimbatore,6,Fri,,Daylight,Low,Rural Road,40.0,4,3.0,0,High,-0.2993877438617624
A003207,16.506678,80.222252,Karnataka,Lucknow-Bengaluru Corridor,7,Sat,Clear,Daylight,Medium,State Highway,60.0,2,6.0,0,High,1.408620209189985
A003208,22.539715,88.403062,West Bengal,Kolkata,19,Sat,Clear,Darkness - lights lit,High,State Highway,,1,2.0,0,Medium,-0.5186493224208303
A003209,26.937173,75.877136,Rajasthan,Jaipur,4,Thu,Clear,Darkness - lights lit,Medium,National Highway,80.0,3,0.0,0,Medium,0.19070977067308303
A003210,30.923973,75.834388,Punjab,Ludhiana,10,Fri,,Daylight,Medium,Urban Road,40.0,2,1.0,0,Low,-0.21212223676131284
A003211,21.156234,79.050759,Maharashtra,Nagpur,8,Sat,Clear,Daylight,Low,Rural Road,60.0,2,,0,Low,-0.5964646459044403
A003212,21.171365,72.825463,Gujarat,Surat,19,Wed,Clear,Darkness - lights lit,high,State Highway,60.0,1,1.0,0,Medium,0.7062464769782266
A003213,21.155946,79.094969,Maharashtra,Nagpur,2,Wed,Clear,Darkness - lights lit,Low,,60.0,4,2.0,1,Medium,2.4041677535075876
A003214,21.199584,72.855821,Gujarat,Surat,14,Fri,Clear,Daylight,Medium,State Highway,80.0,2,1.0,0,Medium,-0.471944749271499
A003215,19.101477,72.855809,Maharashtra,Mumbai,14,Sat,Clear,Daylight,,Urban Road,30.0,4,0.0,0,Low,-0.5920503518181152
A003216,19.042991,72.818524,Maharashtra,Mumbai,11,Fri,RAIN,Daylight,Medium,State Highway,,3,2.0,1,High,0.8710325001382299
A003217,19.101953,72.854523,Maharashtra,Mumbai,18,Mon,Dust,Darkness - lights lit,Medium,State Highway,100.0,2,1.0,0,Medium,0.2574495038944029
A003218,17.39112,78.459079,Telangana,Hyderabad,17,Thu,Fog,Daylight,Medium,Rural Road,80.0,2,0.0,0,Low,0.10819880997050729
A003219,21.165721,78.753473,Madhya Pradesh,Indore-Visakhapatnam Corridor,0,Sun,Rain,Darkness - lights lit,High,Rural Road,80.0,4,5.0,0,High,0.7192620623335854
A003220,12.990971,77.574167,Karnataka,Bengaluru,21,Fri,Clear,Darkness - lights lit,Medium,Rural Road,40.0,4,0.0,0,Low,0.017734945280106933
A003221,17.260434,94.79186,Various,Rural Area,15,Sun,clear,Daylight,Low,Urban Road,50.0,2,1.0,0,Low,1.5706773808474053
A003222,21.224381,72.820184,Gujarat,Surat,23,Sat,Clear,Darkness - lights lit,High,Urban Road,30.0,1,0.0,0,Low,-1.6665937937930262
A003223,23.276078,77.336905,Madhya Pradesh,Bhopal,11,Sun,Rain,Daylight,Medium,Urban Road,40.0,3,3.0,0,High,-0.3728125854796977
A003224,30.868791,75.8482,Punjab,Ludhiana,11,Wed,Clear,Daylight,high,National Highway,100.0,3,1.0,0,Medium,-1.4345556184735038
A003225,17.433661,78.468481,Telangana,Hyderabad,14,Sun,,Daylight,Medium,Urban Road,50.0,4,0.0,0,Medium,1.4221045847578122
A003226,17.567435,76.339465,Tamil Nadu,Mumbai-Chennai Corridor,15,Wed,,Daylight,High,urban road,30.0,3,2.0,0,Low,0.565067646394124
A003227,21.152109,72.839,Gujarat,Surat,19,Mon,clear,Darkness - lights lit,High,National Highway,80.0,1,0.0,0,Medium,1.726726523772887
A003228,19.065011,72.860829,Maharashtra,Mumbai,0,Sun,Clear,Darkness - lights lit,Medium,Urban Road,,2,3.0,0,High,1.2568011120003795
A003229,22.66714,77.086107,Madhya Pradesh,Bhopal-Pune Corridor,19,Sun,Clear,Darkness - lights lit,Medium,Urban Road,50.0,6,0.0,0,Low,-0.05868382535538249
A003230,26.839413,81.004301,Uttar Pradesh,Lucknow,19,Sun,Clear,Darkness - lights lit,Medium,National Highway,120.0,2,,0,High,1.1427164643625891
A003231,22.985458,72.557692,Gujarat,Ahmedabad,17,Tue,Clear,Daylight,,State Highway,80.0,2,0.0,0,Low,-0.8005522174128932
A003232,23.267202,77.409293,Madhya Pradesh,Bhopal,8,Mon,Rain,Daylight,High,National Highway,100.0,3,2.0,0,Medium,-0.02638269773606448
A003233,22.749722,75.833703,Madhya Pradesh,Indore,14,Sat,Rain,Daylight,Medium,Urban Road,50.0,4,2.0,1,High,-0.6061456781395838
A003234,30.935918,75.877927,Punjab,Ludhiana,13,Tue,Dust,Daylight,High,State Highway,60.0,3,1.0,0,Low,0.3955739006143119
A003235,18.518216,73.80145,Maharashtra,Pune,10,Sun,Dust,Daylight,High,,50.0,2,2.0,0,High,-0.11899375847230197
A003236,17.694219,83.222284,Andhra Pradesh,Visakhapatnam,18,Mon,Clear,Darkness - lights lit,High,Urban Road,,2,0.0,0,Low,-1.4353310767656684
A003237,22.358472,73.170889,Gujarat,Vadodara,17,Fri,Rain,Daylight,Medium,National Highway,100.0,3,0.0,0,Medium,-0.3978885687406302
A003238,17.373929,78.478601,Telangana,Hyderabad,0,Fri,Clear,Darkness - lights lit,,State Highway,60.0,2,0.0,0,Low,0.7919954349167699
A003239,22.284145,73.172581,Gujarat,Vadodara,19,Sat,,Darkness - lights lit,Medium,National Highway,120.0,2,2.0,0,Medium,-0.8880333191244559
A003240,30.971429,75.873603,Punjab,Ludhiana,7,Fri,clear,Daylight,,Urban Road,30.0,2,1.0,0,Low,1.2849954616042107
A003241,12.955994,77.641766,Karnataka,Bengaluru,21,Fri,Rain,Darkness - lights lit,High,Urban Road,30.0,2,2.0,0,Low,-0.31040269942483645
A003242,12.978613,77.553679,Karnataka,Bengaluru,10,Tue,Clear,Daylight,Medium,Rural Road,60.0,1,0.0,0,Low,1.7626061792756162
A003243,22.31896,73.188143,Gujarat,Vadodara,10,Sun,Overcast,Daylight,Medium,National Highway,,1,1.0,0,Low,-1.6220633533715088
A003244,19.209828,72.979424,Maharashtra,Thane,13,Sat,Rain,Daylight,,State Highway,,3,2.0,0,High,-0.20107394529697642
A003245,18.525145,73.896302,Maharashtra,Pune,22,Sun,Dust,Darkness - lights lit,Low,Rural Road,80.0,3,0.0,0,Medium,0.09611921622862372
A003246,21.841927,77.557819,Various,Rural Area,22,Mon,Clear,Darkness - lights lit,Medium,Rural Road,80.0,4,1.0,0,Low,0.06765485872966014
A003247,11.040586,76.936988,Tamil Nadu,Coimbatore,11,Fri,clear,Daylight,Medium,,100.0,1,1.0,0,Medium,0.17134596900747912
A003248,10.978734,77.027401,Tamil Nadu,Coimbatore,21,Thu,Clear,Darkness - lights lit,High,Urban Road,30.0,1,1.0,0,Low,-0.5744491969769552
A003249,27.413055,83.064618,Delhi,Patna-Delhi Corridor,9,Thu,Clear,Daylight,Medium,Urban Road,40.0,2,0.0,0,Low,0.1403877806797388
A003250,20.866118,78.704004,Tamil Nadu,Jaipur-Chennai Corridor,9,Thu,Rain,Daylight,Low,Urban Road,40.0,3,2.0,0,Medium,-0.21666153442572422
A003251,25.921302,87.844648,Various,Rural Area,9,Fri,Clear,Daylight,Low,Rural Road,40.0,2,0.0,0,Low,-0.6022789340231658
A003252,28.538279,75.365312,Delhi,Ahmedabad-Delhi Corridor,18,Thu,Clear,Darkness - lights lit,Medium,National Highway,120.0,3,1.0,0,Medium,0.4530114216811231
A003253,21.14331,72.85834,Gujarat,Surat,22,Wed,Rain,Darkness - lights lit,Medium,National Highway,80.0,5,6.0,1,High,1.0223984363703948
A003254,17.766545,80.490806,Maharashtra,Visakhapatnam-Pune Corridor,15,Mon,Clear,Daylight,High,,100.0,2,4.0,1,High,-0.6272370673775335
A003255,19.087695,72.883183,Maharashtra,Mumbai,2,Sat,Clear,Darkness - lights lit,Medium,Urban Road,30.0,2,0.0,0,Low,-0.6832668309844923
A003256,25.5707,85.166956,Bihar,Patna,15,Mon,Rain,Daylight,Medium,National Highway,80.0,1,0.0,0,Low,-0.19596717442166112
A003257,18.547445,73.833922,Maharashtra,Pune,13,Tue,Clear,Daylight,Medium,State Highway,80.0,1,5.0,0,High,0.29359202548476626
A003258,26.868803,80.990938,Uttar Pradesh,Lucknow,20,Mon,Clear,Darkness - lights lit,High,Urban Road,50.0,1,0.0,0,Low,1.9294224186679536
A003259,13.080005,80.31843,Tamil Nadu,Chennai,20,Mon,Clear,Darkness - lights lit,Medium,Urban Road,40.0,2,2.0,0,Low,0.5273349998242399
A003260,25.641253,85.127064,Bihar,Patna,9,Sun,Clear,Daylight,High,,,1,1.0,0,Low,0.26380777704775177
A003261,21.513026,74.576507,Maharashtra,Vadodara-Nagpur Corridor,5,Tue,Rain,Darkness - lights lit,High,Urban Road,30.0,1,0.0,0,Low,-0.3887153151188018
A003262,22.762988,75.87864,Madhya Pradesh,Indore,7,Tue,Clear,Daylight,High,State Highway,80.0,2,2.0,0,High,0.5503357575605724
A003263,28.706434,77.095939,Delhi,Delhi,18,Sun,Clear,Darkness - lights lit,High,Urban Road,40.0,1,1.0,0,Low,0.47771698803963736
A003264,22.356447,72.708255,Maharashtra,Thane-Ahmedabad Corridor,8,Sun,Clear,Daylight,Medium,Rural Road,80.0,2,1.0,1,High,-0.8308985425096466
A003265,30.904819,75.861824,Punjab,Ludhiana,13,Thu,RAIN,Daylight,Low,Urban Road,30.0,2,0.0,0,Low,0.33655942165776476
A003266,21.162691,72.760121,Gujarat,Surat,6,Fri,Rain,Daylight,Medium,Rural Road,40.0,1,,0,Medium,0.1837162925246311
A003267,12.985154,77.641067,Karnataka,Bengaluru,18,Mon,Clear,Darkness - lights lit,Medium,Urban Road,30.0,1,1.0,0,Low,-1.0140073625338681
A003268,17.665501,83.170718,Andhra Pradesh,Visakhapatnam,3,Wed,Rain,Darkness - lights lit,Medium,Urban Road,50.0,2,2.0,0,Medium,0.6273534362521632
A003269,13.027736,77.580881,Karnataka,Bengaluru,6,Sun,RAIN,Daylight,High,Urban Road,30.0,1,1.0,0,Low,0.9705678516751113
A003270,28.693647,77.10959,Delhi,Delhi,10,Sun,Clear,Daylight,Medium,National Highway,100.0,2,1.0,0,Medium,-1.121837397790086
A003271,28.738467,77.089527,Delhi,Delhi,22,Wed,Clear,Darkness - lights lit,,Urban Road,50.0,6,2.0,0,Medium,0.3394129743738556
A003272,25.634406,85.083854,Bihar,Patna,14,Mon,Clear,Daylight,High,State Highway,60.0,3,2.0,1,High,0.2729386512398017
A003273,28.714145,77.114988,Delhi,Delhi,20,Fri,clear,Darkness - lights lit,Medium,National Highway,80.0,2,3.0,0,High,-0.4315913233431314
A003274,26.867265,80.962594,Uttar Pradesh,Lucknow,15,Sun,Fog,Daylight,High,National Highway,100.0,3,1.0,0,Medium,-0.5599537958830496
A003275,3.3114171622985342,57.4425402042627,Andhra Pradesh,Visakhapatnam,8,Mon,Clear,Daylight,Medium,Urban Road,50.0,3,1.0,0,Low,1.3013786173919917
A003276,25.616795,85.156319,Bihar,Patna,21,Tue,Clear,Darkness - lights lit,Medium,National Highway,120.0,1,3.0,1,Medium,0.9774934886662902
A003277,30.909358,75.836721,Punjab,Ludhiana,21,Mon,Clear,Darkness - lights lit,,Urban Road,40.0,1,0.0,0,Low,1.131992201516706
A003278,17.688217,83.160761,Andhra Pradesh,Visakhapatnam,13,Thu,Clear,Daylight,Low,State Highway,80.0,3,3.0,0,Medium,-0.19368493773358006
A003279,30.856354,75.915571,Punjab,Ludhiana,1,Fri,Rain,Darkness - lights lit,High,State Highway,60.0,3,0.0,0,Low,-1.1654062282461355
A003280,21.119194,79.052979,Maharashtra,Nagpur,4,Sat,Clear,Darkness - lights lit,Medium,State Highway,100.0,1,2.0,0,High,-0.06697627611430816
A003281,19.113998,72.897227,Maharashtra,Mumbai,17,Thu,Clear,Daylight,Medium,Urban Road,50.0,2,0.0,0,Low,2.1982069638113635
A003282,21.163053,79.089052,Maharashtra,Nagpur,10,Fri,Rain,Daylight,Medium,Urban Road,30.0,3,1.0,0,Low,0.21637156946519884
A003283,13.122224,80.23911,Tamil Nadu,Chennai,4,Mon,Clear,Darkness - lights lit,Medium,State Highway,60.0,4,4.0,0,Medium,1.4304347628024674
A003284,30.899086,75.84159,Punjab,Ludhiana,7,Sat,Clear,Daylight,Medium,Rural Road,40.0,2,0.0,0,Low,1.2915305161085529
A003285,22.336003,73.216089,Gujarat,Vadodara,11,Sun,Clear,Daylight,,National Highway,80.0,3,3.0,1,High,0.29272498659727064
A003286,22.311122,73.142092,Gujarat,Vadodara,15,Tue,Overcast,Daylight,Medium,Urban Road,50.0,1,1.0,0,Low,0.809682414279682
A003287,19.188604,73.052469,Maharashtra,Thane,5,Wed,Rain,Darkness - lights lit,Medium,Urban Road,40.0,2,1.0,0,Low,0.4195924941228134
A003288,59.49730839568582,59.20041646566447,Bihar,Patna,19,Thu,Clear,Darkness - lights lit,Medium,Urban Road,50.0,2,1.0,0,Low,0.03263526971742708
A003289,30.909331,75.844004,Punjab,Ludhiana,9,Thu,clear,Daylight,Medium,Urban Road,30.0,3,0.0,0,Low,-1.1526583542152746
A003290,22.995975,72.579651,Gujarat,Ahmedabad,9,Tue,Rain,Daylight,High,State Highway,60.0,3,1.0,0,Low,0.8472375152330317
A003291,28.702965,77.149673,Delhi,Delhi,15,Tue,Clear,Daylight,Medium,State Highway,80.0,3,1.0,0,Low,-0.34411759115004115
A003292,22.295651,73.136994,Gujarat,Vadodara,10,Thu,Clear,Daylight,Medium,National Highway,,1,6.0,3,High,-0.8880568828097617
A003293,23.288476,77.372849,Madhya Pradesh,Bhopal,4,Wed,Clear,Darkness - lights lit,Medium,Rural Road,80.0,2,3.0,0,High,0.32711446906884906
A003294,10.995388,76.921402,Tamil Nadu,Coimbatore,4,Sun,Fog,Darkness - lights lit,Low,State Highway,60.0,1,1.0,0,Medium,0.00039839182037935717
A003295,22.632482,88.346894,West Bengal,Kolkata,7,Thu,Clear,Daylight,High,National Highway,100.0,2,4.0,1,High,0.6056979025410217
A003296,30.877288,75.856043,Punjab,Ludhiana,5,Wed,Rain,Darkness - lights lit,Medium,Urban Road,,1,1.0,0,High,0.30655165946412083
A003297,23.255415,77.477024,Madhya Pradesh,Bhopal,7,Mon,,Daylight,Medium,National Highway,120.0,4,3.0,1,High,-0.18961463806551154
A003298,22.299926,73.154345,Gujarat,Vadodara,21,Sat,Dust,Darkness - lights lit,Medium,Urban Road,50.0,6,2.0,0,Medium,1.2605958316751589
A003299,22.550572,88.373529,West Bengal,Kolkata,15,Mon,Rain,Daylight,Medium,Rural Road,40.0,4,0.0,0,Low,-0.09278876285538375
A003300,13.531017,73.424327,Maharashtra,Thane-Coimbatore Corridor,17,Thu,Clear,Daylight,Low,State Highway,80.0,3,0.0,0,Low,0.028583109010850528
A003301,18.506901,73.879501,Maharashtra,Pune,21,Tue,Clear,Darkness - lights lit,Medium,State Highway,100.0,2,4.0,0,High,0.22679045796794126
A003302,18.510296,73.817413,Maharashtra,Pune,19,Sun,Clear,Darkness - lights lit,High,State Highway,60.0,2,1.0,0,Low,0.4067570381569301
A003303,21.160347,79.07858,Maharashtra,Nagpur,8,Tue,Overcast,Daylight,,Urban Road,50.0,2,4.0,0,High,0.6046537301485307
A003304,22.75868,75.829392,Madhya Pradesh,Indore,19,Sat,Clear,Darkness - lights lit,High,,100.0,4,3.0,0,Medium,-0.5380207028647667
A003305,21.219988,72.894168,Gujarat,Surat,19,Fri,Rain,Darkness - lights lit,Medium,Rural Road,80.0,3,6.0,0,High,-1.7574229753510255
A003306,21.126941,79.053913,Maharashtra,Nagpur,19,Sun,Clear,Darkness - lights lit,high,Urban Road,50.0,1,0.0,0,Low,-1.1154192136966359
A003307,22.28589,73.145684,Gujarat,Vadodara,1,Wed,Rain,Darkness - lights lit,Medium,State Highway,100.0,3,5.0,0,High,-0.0674543728829304
A003308,25.804601,81.043641,Bihar,Lucknow-Patna Corridor,7,Tue,Clear,Daylight,Medium,National Highway,80.0,1,0.0,0,Low,1.8436749318664132
A003309,21.172034,72.879699,Gujarat,Surat,19,Sun,Clear,Darkness - lights lit,High,National Highway,80.0,2,6.0,0,Medium,-1.138170855613012
A003310,22.756391,75.830609,Madhya Pradesh,Indore,3,Tue,,Darkness - lights lit,Medium,Rural Road,40.0,2,0.0,0,Low,1.1313607835216317
A003311,23.017958,72.546012,Gujarat,Ahmedabad,19,Sat,Rain,Darkness - lights lit,High,State Highway,60.0,3,1.0,0,Medium,0.2440703620718181
A003312,20.166947,72.842575,Gujarat,Surat-Pune Corridor,6,Thu,Clear,Daylight,,Urban Road,50.0,6,0.0,0,Low,0.535741570080059
A003313,18.795919,80.243514,Maharashtra,Nagpur-Visakhapatnam Corridor,21,Thu,Rain,Darkness - lights lit,High,National Highway,80.0,2,2.0,0,Medium,-1.4930516621897643
A003314,19.070915,72.83369,Maharashtra,Mumbai,10,Wed,clear,Daylight,High,National Highway,80.0,3,0.0,0,Low,-0.05216081655915156
A003315,12.976811,77.653094,Karnataka,Bengaluru,10,Wed,Rain,Daylight,Medium,State Highway,,1,0.0,0,Low,2.446869482979653
A003316,11.028689,76.922254,Tamil Nadu,Coimbatore,18,Mon,Clear,Darkness - lights lit,Medium,Urban Road,30.0,1,0.0,0,Low,1.7325478821826694
A003317,26.82289,80.963148,Uttar Pradesh,Lucknow,18,Thu,Clear,Darkness - lights lit,High,Rural Road,40.0,1,1.0,0,Low,0.7622283717387884
A003318,22.337621,73.176774,Gujarat,Vadodara,17,Sun,Overcast,Daylight,Medium,Rural Road,60.0,1,2.0,0,Low,0.9124078140241113
A003319,28.684422,77.102175,Delhi,Delhi,20,Mon,Rain,Darkness - lights lit,Low,State Highway,60.0,2,0.0,0,Low,0.848294358366892
A003320,18.537308,73.877401,Maharashtra,Pune,0,Wed,Clear,Darkness - lights lit,Medium,National Highway,80.0,2,0.0,0,Medium,-1.0816214508899769
A003321,23.048024,72.531598,Gujarat,Ahmedabad,17,Wed,Clear,Daylight,High,State Highway,100.0,2,0.0,0,Medium,-0.3335557482167754
A003322,17.399885,78.529577,Telangana,Hyderabad,11,Wed,Clear,Daylight,Medium,Urban Road,,1,0.0,0,Medium,-0.7568530914411153
A003323,22.968735,72.583412,Gujarat,Ahmedabad,11,Tue,Rain,Daylight,Medium,State Highway,60.0,2,3.0,1,High,-1.0827851641419963
A003324,9.765862,90.938453,Various,Rural Area,13,Mon,Clear,Daylight,Low,Urban Road,30.0,2,2.0,1,High,-1.4121889602748665
A003325,23.264732,79.479451,Rajasthan,Jaipur-Chennai Corridor,8,Sun,Rain,Daylight,Low,National Highway,120.0,3,0.0,0,Medium,0.38142558440334645
A003326,22.56513,88.351018,West Bengal,Kolkata,8,Thu,Clear,Daylight,High,National Highway,120.0,2,6.0,0,High,-1.8427398272945734
A003327,13.047374,80.297509,Tamil Nadu,Chennai,15,Wed,Rain,Daylight,Medium,State Highway,60.0,2,0.0,0,Low,-2.5038561112088553
A003328,24.411069,75.47429,Uttar Pradesh,Lucknow-Surat Corridor,20,Wed,clear,Darkness - lights lit,High,National Highway,100.0,1,7.0,0,High,0.029614412939385413
